title,last_name,first_name,year,"publisher",place,corpus_index,word_count,origin,medium,category,corpus_type
בדיקה השוואתית של כושר הבדוד האקוסטי של תקרות צלעות בבנק ישראל - ירושלים,קלר,יולי,1981,"התחנה לחקר הבנייה",חיפה,2500067,2033,Scanned,Report,התחנה לחקר הבנייה,IIA
המגורים בבניינים רבי-כניסות - עמדות הדיירים ודפוסי התנהגותם,צ'רצ'מן,ארזה,1980,"המרכז לחקר העיר והאזור",חיפה,2300165,14015,Scanned,report,המרכז לחקר העיר והאזור,IIA
"פיתוח מדריך לשיתוף הצבור בתכנון - דוח מסכם של שנה א' ",צ'רצ'מן,ארזה,1980,"המרכז לחקר העיר והאזור?",חיפה,2300162,4170,Scanned,report,המרכז לחקר העיר והאזור,IIA
"הנחיות והסברים לשימוש בת""י 1045-בידוד תרמי של בניני מגורים",גצלר,אבי,1980,"התחנה לחקר הבנייה",חיפה,2500022,9180,Scanned,Report,התחנה לחקר הבנייה,IIA
חקירה נסויית של אלמנטי קרום (פריקסטים) מלוי ארגזי פח,קורין,אורי,1980,"התחנה לחקר הבנייה",חיפה,2500033,1508,Scanned,Report,התחנה לחקר הבנייה,IIA
קריטריונים להבחנת בעיות רוח בשלבי תכנון מוקדמים,פורה,מיכאל,1980,"התחנה לחקר הבנייה",חיפה,2500046,5516,Scanned,Report,התחנה לחקר הבנייה,IIA
"סקר ספרותי על מערכות הבדיקה של שיטות בנייה חדשות באירופה, בדרא.פ ובישראל",בקר,רחל,1980,"התחנה לחקר הבנייה",חיפה,2500172,6510,Scanned,Report,התחנה לחקר הבנייה,IIA
דיוק המידות בבניה מתועשת למגורים,זלינגר,שלמה,1980,"התחנה לחקר הבניה",חיפה,2500238,9130,Scanned,Report,התחנה לחקר הבנייה,IIA
תכנית מתאר על פי חוק התכנון והבניה מהי?,אלתרמן,רחל,1979,"המרכז לחקר העיר והאזור",חיפה,2300017,9224,Scanned,report,המרכז לחקר העיר והאזור,IIA
"תכנון ושיקום נוף מחצבות מגדל צדק דרום - תאור תהליך התכנון -שיקולים תפעוליים ונופיים לתכנית גמר החציבה, השיקום והנטיעות של אתר החציבה",אניס,רות,1979,"המרכז לחקר העיר והאזור",חיפה,2300066,4786,Scanned,report,המרכז לחקר העיר והאזור,IIA
תכנית פיתוח לחיפה רבתי - לטווח בינוני 1,חבקין,דניאל,1979,"המרכז לחקר העיר והאזור",חיפה,2300115,3134,Scanned,strategic planning,המרכז לחקר העיר והאזור,IIA
תכנית פיתוח לחיפה רבתי - לטווח בינוני 2,חבקין,דניאל,1979,"המרכז לחקר העיר והאזור",חיפה,2300116,19587,Scanned,strategic planning,המרכז לחקר העיר והאזור,IIA
דפוסי שמוש בשטחים פתוחים שכונתיים - מחקר אמפירי לזיהוי ההשפעה של צורות בינוי על דפוסי השימוש בגנים בשכונות מגורים,עמיר,שאול,1979,"המרכז לחקר העיר והאזור",חיפה,2300135,17174,Scanned,research,המרכז לחקר העיר והאזור,IIA
תכנית פיתוח לירוחם,פרידמן,רות,1979,"משרד הבינוי והשיכון",ירושלים,2800083,14725,Scanned,strategic Planning,משרד השיכון,IIA
תכנית מתאר על פי חוק התכנון והבניה מהי? - גישות רצויות ובצוע בפועל,אלתרמן,רחל,1978,"המרכז לחקר העיר והאזור",חיפה,2300014,9030,Scanned,report,המרכז לחקר העיר והאזור,IIA
אספקטים חברתיים בתכנון במגזר הערבי - התכנון המסדיר ותהליך הבנייה עצמית,מאיר-ברודניץ,מיכאל,1978,"המרכז לחקר העיר והאזור",חיפה,2300016,1797,Scanned,report,המרכז לחקר העיר והאזור,IIA
תחזית מספר התלמידים ומספר כיתות הלימוד לפי קבוצות גיל ושלבי הלימוד בישובים עירוניים יהודיים בשנת 1982,הבר,עליזה,1978,"משרד הבינוי והשיכון אגף הפרוגרמות",ירושלים,2800104,3583,Scanned,report,משרד השיכון,IIA
אזורי מצוקה בישראל - פרמטרים ודירוג,חובב,חגית,1978,"משרד הבינוי והשיכון",ירושלים,2800081,2867,Scanned,Survey,משרד השיכון,IIA
פרוגרמת פיתוח לבית שמש 1978-7 1982,סלייפר,יוסף,1978,"משרד הבינוי והשיכון",ירושלים,2800085,15889,Scanned,strategic Planning,משרד השיכון,IIA
ראשוני תמוך ממג זחל המופעות סביבתיות,חקלאי,"מרדכי ",1997,"האוניברסיטה העברית בירושלים",ירושלים?,1400028,40608,Born digital,,המשרד להגנת הסביבה,IIA
הפנורמה-הדמות המרחבית של ישובים עירוניים,"אלון ",יוחנן,1977,"המרכז לחקר העיר והאזור",חיפה,2300123,3026,Scanned,report,המרכז לחקר העיר והאזור,IIA
אספקטים של בצוע תכניות - שיטה לנתוח שינויים בשימושי קרקע מתוכננים בעיר,אלתרמן,רחל,1977,"המרכז לחקר העיר והאזור",חיפה,2300013,3123,Scanned,report,המרכז לחקר העיר והאזור,IIA
מדיניות מס השבחה לאור יעדים חברתיים ומשמעותם בתכנון ערים,"אלתרמן ",רחל,1977,"המרכז לחקר העיר והאזור",חיפה,2300015,5264,Scanned,report,המרכז לחקר העיר והאזור,IIA
תכנון שימושי קרקע ושמירת איכות הסביבה - יישום ופיתוח שיטות לתכנון איזורי של שימושי קרקע ולבקרה של איכות הסביבה בעזרת מחשבים,עמיר,שאול,1977,"המרכז לחקר העיר והאזור",חיפה,2300122,17420,Scanned,report,המרכז לחקר העיר והאזור,IIA
פיתוח עירוני מואץ בגליל,היל,משה,1977,"משרד השיכון אגף הפרוגרמות היחידה לתכנון",ירושלים,2800016,51900,Scanned,Report,משרד השיכון,IIA
"הכניסה לדירה : פריט טכני, או מרכיב פרוגרמתי של תכנון הדירה - ניתוח מספר פתרונות בתכניות הטיפוסיות של משרד הבינוי והשיכון",וולפסון,מקס,1977,"משרד הבינוי והשיכון אגף הפרוגרמות",ירושלים,2800098,5509,Scanned,report,משרד השיכון,IIA
אורור חדרי שרותים בבניני מגורים,שאודינישקי,לאו,1977,"התחנה לחקר הבנייה",חיפה,2500000,1194,Scanned,Report,התחנה לחקר הבנייה,IIA
השואת שיטות להשגת דיוק במידות המבנה בבניה המתועשת,לפידוס,ולרי,1977,"התחנה לחקר הבנייה",חיפה,2500026,6820,Scanned,Report,התחנה לחקר הבנייה,IIA
תיעוש עבודות הגמר,ורשבסקי,אברהם,1977,"התחנה לחקר הבנייה",חיפה,2500050,13550,Scanned,Report,התחנה לחקר הבנייה,IIA
"תקנות התכנון והבניה (סדרי דין בערעור), תשלז-1976",,,1976,,,1900008,90,Born digital,Statute,רגולציה,IIA
סקר תכנון ופיתוח מערכות דינמיות למגורים,אוקסמן,רוברט,1976,"המרכז לחקר העיר והאזור",חיפה,2300166,36615,Scanned,survey,המרכז לחקר העיר והאזור,IIA
פתוח שיטה מתועשת פתוחה למגורים - דוח ביניים - מרץ 1976,בורט,מ.,1976,"המרכז לחקר העיר והאזור",חיפה,2300139,4288,Scanned,report,המרכז לחקר העיר והאזור,IIA
תכנון ועיצוב אדריכלי בעזרת מודלים מתמטיים ומחשב,שביב,עדנה,1976,"המרכז לחקר העיר והאזור",חיפה,2300001,3572,Scanned,report,המרכז לחקר העיר והאזור,IIA
מרקמי מגורים המתבססים על מערכת צפיפיות - דוח ביניים מס' 1 - מרץ 1976,שפר,דניאל,1976,"המרכז לחקר העיר והאזור?",חיפה,2300175,1674,Scanned,report,המרכז לחקר העיר והאזור,IIA
תכנון סביבת המגורים וסיפוק הצרכים האנושיים - בהדגמה - שכונות חדשות בירושלים,וולפסון,מקס,1976,"משרד השכון אגף הפרוגרמות",ירושלים,2800057,13982,Scanned,report,משרד השיכון,IIA
אחר הפינוי דיירי ואדי סאליב בסביבתם החדשה - דוח מסכם של מחקר-המעקב אחר מפוני ואדי-סאליב,יעקבזן,חנוך,1975,"המרכז לחקר העיר והאזור",חיפה,2300099,8237,Scanned,report,המרכז לחקר העיר והאזור,IIA
מרכיב הקרקע במחירי הדירות - דוח סופי,"שפר ",דניאל,1975,"המרכז לחקר העיר והאזור",חיפה,2300124,8575,Scanned,survey,המרכז לחקר העיר והאזור,IIA
מחירי הדירות בישראל 15 התפתחות מחירי הדירות,הולץ,יוסף,1975,"משרד השיכון המחלקה למחקר כלכלי-חברתי",ירושלים,2800043,2341,Scanned,Survey,משרד השיכון,IIA
בדיקת השפעת רוחב גשר הבטון בלוחות טרומיים,גבעוני,ברוך,1975,"התחנה לחקר הבנייה",חיפה,2500070,1993,Scanned,Report,התחנה לחקר הבנייה,IIA
מחקר והוראה בנושאי איכות הסביבה,,,1975,"מוסד הטכניון למחקר ולפיתוח",חיפה,2700009,21446,Scanned,analytical report,מוסד הטכניון,IIA
חגורות בטיחות ומערכות ריסון לנוסעים בכלי רכב - סקר ספרות ובדיקת הנושא בישראל,ינקו,א.,1975,"מוסד הטכניון למחקר ופתוח המרכז לבטיחות בדרכים",חיפה,2700014,23902,Scanned,analytical report,מוסד הטכניון,IIA
מחצבות בנוף - הנחיות לתכנון,אניס,רות,1974,"המרכז לחקר העיר והאזור",חיפה,2300027,8109,Scanned,report,המרכז לחקר העיר והאזור,IIA
מודל מתמטי ליצירה והערכה של תכניות פיסיות,היל,משה,1974,"המרכז לחקר העיר והאזור",חיפה,2300067,3901,Scanned,report,המרכז לחקר העיר והאזור,IIA
החברה להגנת הטבע - פוטנציאל מעורבותה בשמירת איכות הסביבה,"עמיר ",שאול,1974,"המרכז לחקר העיר והאזור",חיפה,2300012,8351,Scanned,report,המרכז לחקר העיר והאזור,IIA
הנחיות לתכנון בשטחים המשפיעים על ערכי נוף וטבע באזור הנעמן-חלזון,עמיר,שאול,1974,"המרכז לחקר העיר והאזור",חיפה,2300070,16534,Scanned,report,המרכז לחקר העיר והאזור,IIA
"תחזיות הביקוש למועסקים, הון וקרקע בתעשיות באיזור חיפה בעזרת מודל תשומה-תפוקה",שפר,דניאל,1974,"המרכז לחקר העיר והאזור",חיפה,2300000,5929,Scanned,report,המרכז לחקר העיר והאזור,IIA
מחירי הדירות בישראל 8 התפתחות מחירי הדירות,הולץ,יוסף,1974,"משרד השיכון המחלקה למחקר כלכלי-חברתי",ירושלים,2800036,2537,Scanned,Survey,משרד השיכון,IIA
מחירי הדירות בישראל 9 התפתחות מחירי הדירות,הולץ,יוסף,1974,"משרד השיכון המחלקה למחקר כלכלי-חברתי",ירושלים,2800037,5413,Scanned,Survey,משרד השיכון,IIA
מחירי הדירות בישראל 10 התפתחות מחירי הדירות,הולץ,יוסף,1974,"משרד השיכון המחלקה למחקר כלכלי-חברתי",ירושלים,2800038,3709,Scanned,Survey,משרד השיכון,IIA
מחירי הדירות בישראל 11 התפתחות מחירי הדירות,הולץ,יוסף,1974,"משרד השיכון המחלקה למחקר כלכלי-חברתי",ירושלים,2800039,3147,Scanned,Survey,משרד השיכון,IIA
מחירי הדירות בישראל 12 התפתחות מחירי הדירות,הולץ,יוסף,1974,"משרד השיכון המחלקה למחקר כלכלי-חברתי",ירושלים,2800040,2505,Scanned,Survey,משרד השיכון,IIA
מחירי הדירות בישראל 13 התפתחות מחירי הדירות,הולץ,יוסף,1974,"משרד השיכון המחלקה למחקר כלכלי-חברתי",ירושלים,2800041,3481,Scanned,Survey,משרד השיכון,IIA
